host_unix_time_ns,lsl_timestamp_s,device_clock_us,value_raw,value_filtered,sequence,parser_mode,raw_line
1775220364997923978,73899.786235039,2210104,-205146.0,-96.62469727170537,199,tagged_csv,"D,199,2210104,-205146.00"
1775220365007891214,73899.796202355,2220104,-205226.0,-89.60266450163908,200,tagged_csv,"D,200,2220104,-205226.00"
1775220365017978007,73899.806289024,2230104,-205187.0,-80.69017753345543,201,tagged_csv,"D,201,2230104,-205187.00"
1775220365027969736,73899.816280796,2240104,-205438.0,-87.14304035744863,202,tagged_csv,"D,202,2240104,-205438.00"
1775220365038033753,73899.826342104,2250104,-205350.0,-88.01209575036773,203,tagged_csv,"D,203,2250104,-205350.00"
1775220365053075319,73899.841385623,2265104,-205525.0,-104.27618588827318,204,tagged_csv,"D,204,2265104,-205525.00"
1775220365063087959,73899.851400900,2275104,-205379.0,-105.84677883324912,205,tagged_csv,"D,205,2275104,-205379.00"
1775220365073156689,73899.861467175,2285104,-205533.0,-116.42860161690623,206,tagged_csv,"D,206,2285104,-205533.00"
1775220365083158764,73899.871475618,2295104,-205448.0,-121.35987579484936,207,tagged_csv,"D,207,2295104,-205448.00"
1775220365093160304,73899.881472449,2305104,-205398.0,-123.04375600523781,208,tagged_csv,"D,208,2305104,-205398.00"
1775220365103213085,73899.891522179,2315104,-205409.0,-125.27838097183849,209,tagged_csv,"D,209,2315104,-205409.00"
1775220365113316152,73899.901628220,2325104,-205418.0,-127.91295730313868,210,tagged_csv,"D,210,2325104,-205418.00"
1775220365128420726,73899.916733815,2340104,-205561.0,-143.84106545709074,211,tagged_csv,"D,211,2340104,-205561.00"
1775220365138440643,73899.926759380,2350104,-205476.0,-148.80707324368996,212,tagged_csv,"D,212,2350104,-205476.00"
1775220365148575579,73899.936897270,2360104,-205639.0,-163.11563935727463,213,tagged_csv,"D,213,2360104,-205639.00"
1775220365158433459,73899.946746521,2370104,-205505.0,-168.65658902391442,214,tagged_csv,"D,214,2370104,-205505.00"
1775220365168590574,73899.956902940,2380104,-205622.0,-180.7867076676048,215,tagged_csv,"D,215,2380104,-205622.00"
1775220365178635573,73899.966948496,2390104,-205467.0,-183.03652866292396,216,tagged_csv,"D,216,2390104,-205467.00"
1775220365193561986,73899.981876353,2405104,-205596.0,-197.2313896001433,217,tagged_csv,"D,217,2405104,-205596.00"
1775220365203414662,73899.991723720,2415104,-205454.0,-197.74051763111493,218,tagged_csv,"D,218,2415104,-205454.00"
1775220365213720692,73900.002036686,2425104,-205572.0,-205.19540023605805,219,tagged_csv,"D,219,2425104,-205572.00"
1775220365223512586,73900.011821291,2435104,-205517.0,-208.95811272386345,220,tagged_csv,"D,220,2435104,-205517.00"
1775220365233637424,73900.021949610,2445104,-205510.0,-212.0845616599836,221,tagged_csv,"D,221,2445104,-205510.00"
1775220365243723954,73900.032041002,2455104,-205325.0,-204.0894645450462,222,tagged_csv,"D,222,2455104,-205325.00"
1775220365253608814,73900.041916696,2465104,-205299.0,-195.029964430345,223,tagged_csv,"D,223,2465104,-205299.00"
1775220365268811206,73900.057123281,2480104,-205375.0,-189.1570542525733,224,tagged_csv,"D,224,2480104,-205375.00"
1775220365278889914,73900.067203503,2490104,-205353.0,-184.1726588337624,225,tagged_csv,"D,225,2490104,-205353.00"
1775220365288773333,73900.077082654,2500104,-205499.0,-188.11406792642083,226,tagged_csv,"D,226,2500104,-205499.00"
1775220365298891211,73900.087203294,2510104,-205400.0,-185.96984882454854,227,tagged_csv,"D,227,2510104,-205400.00"
1775220365308872392,73900.097182750,2520104,-205596.0,-195.53940027410863,228,tagged_csv,"D,228,2520104,-205596.00"
1775220365318970384,73900.107280301,2530104,-205478.0,-197.56737184914527,229,tagged_csv,"D,229,2530104,-205478.00"
1775220365333983275,73900.122294680,2545104,-205526.0,-204.48157439514762,230,tagged_csv,"D,230,2545104,-205526.00"
1775220365343999449,73900.132311294,2555104,-205418.0,-202.43386406218633,231,tagged_csv,"D,231,2555104,-205418.00"
1775220365353986604,73900.142295773,2565104,-205388.0,-198.7336871115549,232,tagged_csv,"D,232,2565104,-205388.00"
1775220365364059408,73900.152371774,2575104,-205276.0,-188.6311064788606,233,tagged_csv,"D,233,2575104,-205276.00"
