host_unix_time_ns,lsl_timestamp_s,seq,device_clock_us,target_raw_count,target_current_units,target_filtered_units,target_status,raw_line
1778637485503391373,51784.104831058,144,1617604,-202747.0,-202747.0,-202758.42136690213,2,"D2,144,1617604,-202747,-202747.000000,2"
1778637485513355907,51784.114831058,145,1627604,-202849.0,-202849.0,-202787.7712085003,2,"D2,145,1627604,-202849,-202849.000000,2"
1778637485523365993,51784.124831058,146,1637604,-202684.0,-202684.0,-202792.865209847,2,"D2,146,1637604,-202684,-202684.000000,2"
1778637485533412218,51784.134831058,147,1647604,-202806.0,-202806.0,-202774.78770098815,2,"D2,147,1647604,-202806,-202806.000000,2"
1778637485548410801,51784.149831058,148,1662604,-202902.0,-202902.0,-202782.82649921867,2,"D2,148,1662604,-202902,-202902.000000,2"
1778637485558489764,51784.159831058,149,1672604,-202812.0,-202812.0,-202823.12663603484,2,"D2,149,1672604,-202812,-202812.000000,2"
1778637485568458392,51784.169831058,150,1682604,-202797.0,-202797.0,-202838.09482371522,2,"D2,150,1682604,-202797,-202797.000000,2"
1778637485578660002,51784.179831058,151,1692604,-202726.0,-202726.0,-202813.2762432149,2,"D2,151,1692604,-202726,-202726.000000,2"
1778637485588882671,51784.189831058,152,1702604,-202794.0,-202794.0,-202778.9741398642,2,"D2,152,1702604,-202794,-202794.000000,2"
1778637485598489287,51784.199831058,153,1712604,-202690.0,-202690.0,-202754.96623538056,2,"D2,153,1712604,-202690,-202690.000000,2"
1778637485613634518,51784.214831058,154,1727604,-202559.0,-202559.0,-202710.82108393195,2,"D2,154,1727604,-202559,-202559.000000,2"
1778637485623668701,51784.224831058,155,1737604,-202503.0,-202503.0,-202629.01820999,2,"D2,155,1737604,-202503,-202503.000000,2"
1778637485633798435,51784.234831058,156,1747604,-202516.0,-202516.0,-202549.7093945862,2,"D2,156,1747604,-202516,-202516.000000,2"
1778637485643806543,51784.244831058,157,1757604,-202428.0,-202428.0,-202497.2005250288,2,"D2,157,1757604,-202428,-202428.000000,2"
