host_unix_time_ns,lsl_timestamp_s,device_clock_us,value_raw,value_filtered,sequence,parser_mode,raw_line
1775199073819077479,52608.607396288,2117148,-178266.0,-207.63676485299948,172,tagged_csv,"D,172,2117148,-178266.00"
1775199073831376514,52608.619684058,2129648,-178166.0,-200.02836959285196,173,tagged_csv,"D,173,2129648,-178166.00"
1775199073844005012,52608.632316780,2142148,-178184.0,-194.2847906612442,174,tagged_csv,"D,174,2142148,-178184.00"
1775199073856489256,52608.644801048,2154648,-178241.0,-193.11023096391,175,tagged_csv,"D,175,2154648,-178241.00"
1775199073869109314,52608.657420391,2167148,-178370.0,-201.41504871362122,176,tagged_csv,"D,176,2167148,-178370.00"
1775199073881536773,52608.669844092,2179648,-178290.0,-203.28946485652705,177,tagged_csv,"D,177,2179648,-178290.00"
1775199073894133937,52608.682445609,2192148,-178124.0,-192.93918088893406,178,tagged_csv,"D,178,2192148,-178124.00"
1775199073906669223,52608.694980808,2204648,-178330.0,-198.34363430834492,179,tagged_csv,"D,179,2204648,-178330.00"
1775199073919182681,52608.707493810,2217148,-178165.0,-191.33914901979733,180,tagged_csv,"D,180,2217148,-178165.00"
1775199073931703965,52608.720011442,2229648,-178308.0,-195.25806641535019,181,tagged_csv,"D,181,2229648,-178308.00"
1775199073944238611,52608.732557845,2242148,-178280.0,-196.8526320604724,182,tagged_csv,"D,182,2242148,-178280.00"
1775199073956877782,52608.745188222,2254648,-178357.0,-203.93825967246084,183,tagged_csv,"D,183,2254648,-178357.00"
1775199073969388641,52608.757698752,2267148,-178323.0,-208.03201104773325,184,tagged_csv,"D,184,2267148,-178323.00"
1775199073981797226,52608.770106558,2279648,-178393.0,-216.9250888680981,185,tagged_csv,"D,185,2279648,-178393.00"
1775199073994465647,52608.782776688,2292148,-178352.0,-222.18492746143602,186,tagged_csv,"D,186,2292148,-178352.00"
1775199074006933499,52608.795248819,2304648,-178390.0,-229.82892121051555,187,tagged_csv,"D,187,2304648,-178390.00"
1775199074019600719,52608.807914039,2317148,-178186.0,-222.0608920128143,188,tagged_csv,"D,188,2317148,-178186.00"
1775199074032056785,52608.820365292,2329648,-178291.0,-222.50468788453145,189,tagged_csv,"D,189,2329648,-178291.00"
1775199074044572055,52608.832882364,2342148,-178344.0,-226.77565319143469,190,tagged_csv,"D,190,2342148,-178344.00"
1775199074057160646,52608.845477053,2354648,-178371.0,-232.70175833030953,191,tagged_csv,"D,191,2354648,-178371.00"
1775199074069730588,52608.858041470,2367148,-178328.0,-235.06503968316247,192,tagged_csv,"D,192,2367148,-178328.00"
1775199074082117385,52608.870425531,2379648,-178321.0,-236.74648213988985,193,tagged_csv,"D,193,2379648,-178321.00"
1775199074094779496,52608.883090646,2392148,-178293.0,-236.2665069058421,194,tagged_csv,"D,194,2392148,-178293.00"
1775199074107182995,52608.895493521,2404648,-178372.0,-241.5743037716311,195,tagged_csv,"D,195,2404648,-178372.00"
1775199074119808459,52608.908118803,2417148,-178538.0,-258.5837883546192,196,tagged_csv,"D,196,2417148,-178538.00"
1775199074132291167,52608.920600191,2429648,-178341.0,-260.0089937487792,197,tagged_csv,"D,197,2429648,-178341.00"
1775199074144893922,52608.933204648,2442148,-178457.0,-269.77759378557676,198,tagged_csv,"D,198,2442148,-178457.00"
1775199074157450666,52608.945761135,2454648,-178246.0,-263.4697124187369,199,tagged_csv,"D,199,2454648,-178246.00"
1775199074169977873,52608.958288185,2467148,-178379.0,-267.3063016142696,200,tagged_csv,"D,200,2467148,-178379.00"
1775199074182490139,52608.970799141,2479648,-178294.0,-264.6737653366872,201,tagged_csv,"D,201,2479648,-178294.00"
1775199074195077419,52608.983387741,2492148,-178310.0,-263.3980597991613,202,tagged_csv,"D,202,2492148,-178310.00"
1775199074207545517,52608.995856419,2504648,-178293.0,-260.97730316527304,203,tagged_csv,"D,203,2504648,-178293.00"
1775199074220142502,52609.008453681,2517148,-178413.0,-267.4712881074811,204,tagged_csv,"D,204,2517148,-178413.00"
1775199074232668131,52609.020978361,2529648,-178332.0,-267.59391669911565,205,tagged_csv,"D,205,2529648,-178332.00"
1775199074245255137,52609.033565813,2542148,-178456.0,-276.73735829335055,206,tagged_csv,"D,206,2542148,-178456.00"
1775199074257821605,52609.046132636,2554648,-178260.0,-270.9421504450438,207,tagged_csv,"D,207,2554648,-178260.00"
